year,continent,ccode,name,electricandheat,manufacturingandconstructing,transportation,fuelcombustion,fugitive,totalCO2
2010,Africa,BWA,Botswana,0.79,1.15,1.97,0.90,0.00,4.81
2010,Africa,BFA,Burkina Faso,,,,,0.00,0.00
2010,Africa,BDI,Burundi,,,,,0.00,0.00
2010,Africa,CMR,Cameroon,1.64,0.36,2.66,0.36,2.75,7.77
2010,Africa,CPV,Cape Verde,,,,,0.00,0.00
2010,Africa,CAF,Central African Republic,,,,,0.00,0.00
2010,Africa,TCD,Chad,,,,,0.00,0.00
2010,Africa,COM,Comoros,,,,,0.00,0.00
2010,Africa,COG,"Congo, Dem. Rep.",0.03,0.14,1.64,0.02,0.00,1.83
2010,Africa,COD,"Congo, Rep.",0.21,0.07,1.42,0.11,3.02,4.83
2010,Africa,CIV,Cote d'Ivoire,2.91,0.99,1.48,0.83,0.00,6.21
2010,Africa,DJI,Djibouti,,,,,0.00,0.00
2010,Africa,EGY,Egypt,77.40,39.88,44.55,22.22,1.06,185.11
2010,Africa,ERI,Eritrea,0.26,0.02,0.14,0.05,0.00,0.47
2010,Africa,ETH,Ethiopia,0.03,1.88,2.82,1.34,0.00,6.07
2010,Africa,GAB,Gabon,0.84,0.78,0.49,0.25,1.94,4.30
2010,Africa,GMB,"Gambia, The",,,,,0.00,0.00
2010,Africa,GHA,Ghana,3.10,1.42,5.09,0.91,0.00,10.52
2010,Africa,KEN,Kenya,2.29,3.02,4.88,1.18,0.00,11.37
2010,Africa,KIR,Kiribati,,,,,0.00,0.00
2010,Africa,LSO,Lesotho,,,,,0.00,0.00
2010,Africa,LBR,Liberia,,,,,0.00,0.00
2010,Africa,LBY,Libya,25.11,5.90,17.95,2.10,6.18,57.24
2010,Africa,MDG,Madagascar,,,,,0.00,0.00
2010,Africa,MLI,Mali,,,,,0.00,0.00
2010,Africa,MRT,Mauritania,,,,,0.00,0.00
2010,Africa,MUS,Mauritius,2.17,0.35,0.91,0.18,0.00,3.61
2010,Africa,MAR,Morocco,17.54,7.07,13.47,8.21,0.00,46.29
2010,Africa,MOZ,Mozambique,0.02,0.47,1.67,0.19,0.00,2.35
2010,Africa,NAM,Namibia,0.08,0.27,1.62,1.02,0.00,2.99
2010,Africa,NER,Niger,,,,,0.00,0.00
2010,Africa,NGA,Nigeria,18.94,3.41,27.27,6.77,29.19,85.58
2010,Africa,RWA,Rwanda,,,,,0.00,0.00
2010,Africa,STP,Sao Tome & Principe,,,,,0.00,0.00
2010,Africa,SEN,Senegal,2.10,0.91,2.04,0.38,0.00,5.43
2010,Africa,SYC,Seychelles,,,,,0.00,0.00
2010,Africa,SLE,Sierra Leone,,,,,0.00,0.00
2010,Africa,ZAF,South Africa,241.49,67.73,47.59,19.50,0.00,376.31
2010,Africa,SWZ,Swaziland,,,,,0.00,0.00
2010,Africa,TZA,Tanzania,1.46,0.54,3.47,0.76,0.00,6.23
2010,Africa,TGO,Togo,0.07,0.24,1.59,0.17,0.00,2.07
2010,Africa,TUN,Tunisia,7.77,5.14,6.80,3.35,0.71,23.77
2010,Africa,UGA,Uganda,,,,,0.00,0.00
2010,Africa,ZMB,Zambia,0.08,0.82,0.67,0.18,0.00,1.75
2010,Africa,ZWE,Zimbabwe,2.95,1.70,1.19,2.89,0.00,8.73
2010,Asia,AFG,Afghanistan,,,,,0.00,0.00
2010,Asia,BHR,Bahrain,21.72,3.02,3.11,0.22,0.00,28.07
2010,Asia,BGD,Bangladesh,24.54,11.57,7.37,9.02,0.00,52.50
2010,Asia,BTN,Bhutan,,,,,0.00,0.00
2010,Asia,BRN,Brunei,5.13,1.17,1.17,0.10,0.00,7.57
2010,Asia,KHM,Cambodia,0.80,0.66,1.93,0.37,0.00,3.76
2010,Asia,CHN,China,3814.77,2321.13,616.84,500.04,0.00,7252.78
2010,Asia,IND,India,978.95,428.38,189.32,152.68,1.78,1751.11
2010,Asia,IDN,Indonesia,150.16,105.72,105.69,30.87,9.91,402.35
2010,Asia,IRN,Iran,163.01,97.07,115.60,132.80,30.44,538.92
2010,Asia,IRQ,Iraq,54.22,7.78,28.82,10.36,13.43,114.61
2010,Asia,ISR,Israel,43.35,3.54,11.91,9.25,0.05,68.10
2010,Asia,JPN,Japan,508.16,241.37,222.94,161.57,0.00,1134.04
2010,Asia,JOR,Jordan,9.09,2.32,5.16,2.20,0.00,18.77
2010,Asia,KAZ,Kazakhstan,121.99,55.92,13.02,26.42,3.55,220.90
2010,Asia,PRK,"Korea, Dem. Rep. (North)",10.20,40.32,1.31,12.41,0.00,64.24
2010,Asia,KOR,"Korea, Rep. (South)",316.29,99.07,86.76,62.33,0.00,564.45
2010,Asia,KWT,Kuwait,55.28,12.15,12.40,0.48,0.38,80.69
2010,Asia,KGZ,Kyrgyzstan,1.65,0.66,1.96,1.76,0.00,6.03
2010,Asia,LAO,Laos,,,,,0.00,0.00
2010,Asia,LBN,Lebanon,11.14,1.03,5.01,1.16,0.00,18.34
2010,Asia,MWI,Malawi,,,,,0.00,0.00
2010,Asia,MYS,Malaysia,105.25,30.59,42.48,8.73,2.20,189.25
2010,Asia,MDV,Maldives,,,,,0.00,0.00
2010,Asia,MNG,Mongolia,8.13,1.34,1.38,1.68,0.00,12.53
2010,Asia,MMR,Myanmar,2.71,2.49,2.28,0.56,0.09,8.13
2010,Asia,NPL,Nepal,0.00,1.20,1.92,0.94,0.00,4.06
2010,Asia,OMN,Oman,20.56,27.18,8.37,1.64,2.29,60.04
2010,Asia,PAK,Pakistan,41.48,42.85,34.78,16.30,0.00,135.41
2010,Asia,PHL,Philippines,34.33,12.31,23.51,5.96,0.54,76.65
2010,Asia,QAT,Qatar,36.12,13.79,10.39,0.27,5.41,65.98
2010,Asia,RUS,Russian Federation,941.61,247.24,242.03,149.29,31.22,1611.39
2010,Asia,SAU,Saudi Arabia,197.08,109.36,104.42,3.99,0.00,414.85
2010,Asia,SGP,Singapore,27.26,14.13,6.96,0.58,0.00,48.93
2010,Asia,LKA,Sri Lanka,3.41,1.01,6.76,1.04,0.00,12.22
2010,Asia,SDN,Sudan,1.64,3.65,8.74,1.45,0.00,15.48
2010,Asia,SYR,Syria,29.09,8.80,12.19,7.44,0.26,57.78
2010,Asia,TJK,Tajikistan,0.04,0.00,0.27,1.98,0.00,2.29
2010,Asia,THA,Thailand,97.30,65.46,55.36,18.07,0.00,236.19
2010,Asia,TUR,Turkey,111.21,50.99,44.01,59.66,0.01,265.88
2010,Asia,TKM,Turkmenistan,21.75,4.20,5.50,25.13,0.70,57.28
2010,Asia,ARE,United Arab Emirates,60.55,64.36,26.82,0.54,1.77,154.04
2010,Asia,UZB,Uzbekistan,39.19,16.38,7.92,36.67,0.00,100.16
2010,Asia,VNM,Vietnam,42.37,44.51,30.23,12.32,1.50,130.93
2010,Asia,YEM,Yemen,7.21,3.43,6.45,6.58,0.95,24.62
2010,Europe,ALB,Albania,0.09,1.03,2.21,0.56,0.00,3.89
2010,Europe,ARM,Armenia,0.63,0.53,1.25,1.63,0.00,4.04
2010,Europe,AUT,Austria,23.93,12.63,22.06,10.78,0.00,69.40
2010,Europe,AZE,Azerbaijan,10.05,1.72,4.95,7.11,2.36,26.19
2010,Europe,BLR,Belarus,37.14,9.23,10.84,7.27,0.00,64.48
2010,Europe,BEL,Belgium,29.40,25.12,26.36,28.75,0.00,109.63
2010,Europe,BIH,Bosnia & Herzegovina,13.55,1.57,3.37,1.57,0.00,20.06
2010,Europe,BGR,Bulgaria,30.45,4.35,7.71,1.72,0.00,44.23
2010,Europe,HRV,Croatia,6.05,3.55,5.93,3.48,0.00,19.01
2010,Europe,CYP,Cyprus,3.75,0.67,2.21,0.57,0.00,7.20
2010,Europe,CZE,Czech Republic,65.16,19.76,16.66,12.75,0.00,114.33
2010,Europe,DNK,Denmark,24.35,4.00,12.94,6.07,0.24,47.60
2010,Europe,EST,Estonia,14.85,0.82,2.23,0.58,0.00,18.48
2010,Europe,FIN,Finland,34.74,9.69,12.33,5.64,0.00,62.40
2010,Europe,FRA,France,68.99,61.75,122.42,101.91,0.00,355.07
2010,Europe,GEO,Georgia,1.00,0.71,2.03,1.17,0.00,4.91
2010,Europe,DEU,Germany,356.44,115.90,146.91,150.64,1.67,771.56
2010,Europe,GRC,Greece,44.79,8.19,21.81,9.38,0.00,84.17
2010,Europe,HUN,Hungary,17.63,5.95,11.62,13.76,0.00,48.96
2010,Europe,ISL,Iceland,0.00,0.49,0.84,0.61,0.00,1.94
2010,Europe,IRL,Ireland,13.34,3.52,11.48,10.57,0.00,38.91
2010,Europe,ITA,Italy,153.19,53.83,108.39,83.82,0.00,399.23
2010,Europe,JAM,Jamaica,2.82,1.81,1.84,0.43,0.00,6.90
2010,Europe,LVA,Latvia,2.36,1.18,3.17,1.38,0.00,8.09
2010,Europe,LTU,Lithuania,5.53,2.19,4.26,1.34,0.00,13.32
2010,Europe,LUX,Luxembourg,1.29,1.05,6.49,1.72,0.00,10.55
2010,Europe,MKD,"Macedonia, FYR",5.21,1.24,1.34,0.43,0.00,8.22
2010,Europe,MLT,Malta,1.84,0.04,0.53,0.06,0.00,2.47
2010,Europe,MDA,Moldova,3.71,0.96,1.04,2.18,0.00,7.89
2010,Europe,MNE,Montenegro,1.70,0.09,0.69,0.01,0.00,2.49
2010,Europe,NLD,Netherlands,69.75,42.33,33.35,41.56,0.07,187.06
2010,Europe,NOR,Norway,14.14,7.65,14.05,3.55,1.11,40.50
2010,Europe,POL,Poland,165.89,34.48,46.82,59.16,0.02,306.37
2010,Europe,PRT,Portugal,17.32,7.43,18.40,4.94,0.00,48.09
2010,Europe,ROU,Romania,38.44,13.87,13.75,9.35,0.00,75.41
2010,Europe,SRB,Serbia,30.89,5.45,6.34,3.09,0.00,45.77
2010,Europe,SVK,Slovakia,13.52,7.79,7.08,6.84,0.02,35.25
2010,Europe,SVN,Slovenia,6.10,2.02,5.16,2.12,0.00,15.40
2010,Europe,ESP,Spain,88.41,46.75,97.71,35.02,0.00,267.89
2010,Europe,SWE,Sweden,13.24,9.12,21.56,3.30,0.00,47.22
2010,Europe,CHE,Switzerland,3.83,5.79,17.06,17.15,0.00,43.83
2010,Europe,UKR,Ukraine,128.05,69.70,32.88,41.02,0.00,271.65
2010,Europe,GBR,United Kingdom,206.05,49.15,114.48,103.94,1.36,474.98
2010,North America,ATG,Antigua & Barbuda,,,,,0.00,0.00
2010,North America,BHS,"Bahamas, The",,,,,0.00,0.00
2010,North America,BRB,Barbados,,,,,0.00,0.00
2010,North America,BLZ,Belize,,,,,0.00,0.00
2010,North America,CAN,Canada,171.23,102.78,168.48,88.88,2.79,534.16
2010,North America,CRI,Costa Rica,0.60,1.00,4.52,0.41,0.00,6.53
2010,North America,DMA,Dominica,,,,,0.00,0.00
2010,North America,DOM,Dominican Republic,9.17,2.14,5.94,1.68,0.00,18.93
2010,North America,GRD,Grenada,,,,,0.00,0.00
2010,North America,GTM,Guatemala,2.57,1.43,5.62,0.60,0.00,10.22
2010,North America,HTI,Haiti,0.27,0.54,1.07,0.21,0.00,2.09
2010,North America,HND,Honduras,2.23,1.30,2.96,0.77,0.00,7.26
2010,North America,MEX,Mexico,179.52,55.08,151.38,31.96,7.89,425.83
2010,North America,NIC,Nicaragua,1.77,0.53,1.66,0.39,0.00,4.35
2010,North America,PAN,Panama,2.77,1.94,3.49,0.74,0.00,8.94
2010,North America,KNA,Saint Kitts & Nevis,,,,,0.00,0.00
2010,North America,LCA,Saint Lucia,,,,,0.00,0.00
2010,North America,VCT,Saint Vincent & Grenadines,,,,,0.00,0.00
2010,North America,TTO,Trinidad & Tobago,14.53,20.29,3.17,0.42,1.29,39.70
2010,North America,USA,United States,2610.95,564.67,1659.07,592.45,9.29,5436.43
2010,Oceania,AUS,Australia,236.30,47.81,84.25,18.95,0.45,387.76
2010,Oceania,COK,Cook Islands,,,,,0.00,0.00
2010,Oceania,GNQ,Equatorial Guinea,,,,,1.64,1.64
2010,Oceania,FJI,Fiji,,,,,0.00,0.00
2010,Oceania,GIN,Guinea,,,,,0.00,0.00
2010,Oceania,GNB,Guinea-Bissau,,,,,0.00,0.00
2010,Oceania,NRU,Nauru,,,,,0.00,0.00
2010,Oceania,NZL,New Zealand,8.43,6.30,13.47,2.80,0.35,31.35
2010,Oceania,NIU,Niue,,,,,0.00,0.00
2010,Oceania,PLW,Palau,,,,,,0.00
2010,Oceania,PNG,Papua New Guinea,,,,,0.00,0.00
2010,Oceania,WSM,Samoa,,,,,0.00,0.00
2010,Oceania,SLB,Solomon Islands,,,,,0.00,0.00
2010,Oceania,TON,Tonga,,,,,0.00,0.00
2010,Oceania,VUT,Vanuatu,,,,,0.00,0.00
2010,South America,ARG,Argentina,61.97,35.15,43.00,36.21,1.58,177.91
2010,South America,BOL,Bolivia,4.14,1.55,5.36,3.01,0.25,14.31
2010,South America,BRA,Brazil,69.65,115.13,166.01,37.73,4.45,392.97
2010,South America,CHL,Chile,27.15,15.47,21.22,5.93,0.05,69.82
2010,South America,COL,Colombia,17.31,15.34,21.50,7.61,1.10,62.86
2010,South America,CUB,Cuba,18.01,8.74,1.35,1.83,0.09,30.02
2010,South America,ECU,Ecuador,9.18,4.73,14.80,3.26,1.11,33.08
2010,South America,SLV,El Salvador,1.36,0.92,2.98,0.59,0.00,5.85
2010,South America,GUY,Guyana,,,,,0.00,0.00
2010,South America,PRY,Paraguay,0.00,0.16,4.27,0.26,0.00,4.69
2010,South America,PER,Peru,14.33,8.47,16.27,2.69,0.69,42.45
2010,South America,SUR,Suriname,,,,,0.00,0.00
2010,South America,URY,Uruguay,1.21,0.74,3.08,1.14,0.00,6.17
2010,South America,VEN,Venezuela,61.78,65.76,47.73,7.08,13.83,196.18
2011,Africa,DZA,Algeria,39.60,13.52,32.32,18.44,7.06,110.94
2011,Africa,AGO,Angola,2.40,2.73,6.83,3.78,12.74,28.48
2011,Africa,BEN,Benin,0.11,0.15,3.29,1.15,0.00,4.70
2011,Africa,BWA,Botswana,0.65,1.25,2.09,0.56,0.00,4.55
2011,Africa,BFA,Burkina Faso,,,,,0.00,0.00
2011,Africa,BDI,Burundi,,,,,0.00,0.00
2011,Africa,CMR,Cameroon,1.69,0.37,2.77,0.37,2.66,7.86
2011,Africa,CPV,Cape Verde,,,,,0.00,0.00
2011,Africa,CAF,Central African Republic,,,,,0.00,0.00
2011,Africa,TCD,Chad,,,,,0.00,0.00
2011,Africa,COM,Comoros,,,,,0.00,0.00
2011,Africa,COG,"Congo, Dem. Rep.",0.03,0.14,2.10,0.03,0.00,2.30
2011,Africa,COD,"Congo, Rep.",0.30,0.09,1.57,0.10,2.75,4.81
2011,Africa,CIV,Cote d'Ivoire,2.79,0.90,1.51,0.63,0.00,5.83
2011,Africa,DJI,Djibouti,,,,,0.00,0.00
2011,Africa,EGY,Egypt,80.94,40.49,46.46,22.57,1.06,191.52
2011,Africa,ERI,Eritrea,0.28,0.02,0.15,0.05,0.00,0.50
2011,Africa,ETH,Ethiopia,0.04,2.62,2.97,1.36,0.00,6.99
2011,Africa,GAB,Gabon,0.93,0.79,0.49,0.25,2.55,5.01
2011,Africa,GMB,"Gambia, The",,,,,0.00,0.00
2011,Africa,GHA,Ghana,2.72,1.60,5.66,1.06,0.00,11.04
2011,Africa,KEN,Kenya,2.57,3.43,4.51,1.05,0.00,11.56
2011,Africa,KIR,Kiribati,,,,,0.00,0.00
2011,Africa,LSO,Lesotho,,,,,0.00,0.00
2011,Africa,LBR,Liberia,,,,,0.00,0.00
2011,Africa,LBY,Libya,18.62,2.06,13.45,1.17,2.31,37.61
2011,Africa,MDG,Madagascar,,,,,0.00,0.00
2011,Africa,MLI,Mali,,,,,0.00,0.00
2011,Africa,MRT,Mauritania,,,,,0.00,0.00
2011,Africa,MUS,Mauritius,2.16,0.33,0.93,0.17,0.00,3.59
2011,Africa,MAR,Morocco,19.56,8.00,14.26,8.38,0.00,50.20
2011,Africa,MOZ,Mozambique,0.14,0.53,1.93,0.19,0.00,2.79
2011,Africa,NAM,Namibia,0.03,0.29,1.65,1.04,0.00,3.01
2011,Africa,NER,Niger,,,,,0.00,0.00
2011,Africa,NGA,Nigeria,21.93,8.56,24.50,6.84,31.07,92.90
2011,Africa,RWA,Rwanda,,,,,0.00,0.00
2011,Africa,STP,Sao Tome & Principe,,,,,0.00,0.00
2011,Africa,SEN,Senegal,1.99,1.23,2.18,0.36,0.00,5.76
2011,Africa,SYC,Seychelles,,,,,0.00,0.00
2011,Africa,SLE,Sierra Leone,,,,,0.00,0.00
2011,Africa,ZAF,South Africa,229.05,59.00,48.29,25.17,0.00,361.51
2011,Africa,SWZ,Swaziland,,,,,0.00,0.00
2011,Africa,TZA,Tanzania,2.29,0.72,3.83,0.53,0.00,7.37
2011,Africa,TGO,Togo,0.02,0.21,1.47,0.18,0.00,1.88
2011,Africa,TUN,Tunisia,7.69,4.58,6.35,3.26,0.45,22.33
2011,Africa,UGA,Uganda,,,,,0.00,0.00
2011,Africa,ZMB,Zambia,0.09,1.09,0.74,0.19,0.00,2.11
2011,Africa,ZWE,Zimbabwe,3.23,1.86,1.31,3.14,0.00,9.54
2011,Asia,AFG,Afghanistan,,,,,0.00,0.00
2011,Asia,BHR,Bahrain,21.87,3.05,2.93,0.22,0.00,28.07
2011,Asia,BGD,Bangladesh,25.24,11.61,8.58,10.10,0.00,55.53
2011,Asia,BTN,Bhutan,,,,,0.00,0.00
2011,Asia,BRN,Brunei,5.13,1.76,1.27,0.10,0.00,8.26
2011,Asia,KHM,Cambodia,0.83,0.62,2.01,0.56,0.00,4.02
2011,Asia,CHN,China,4266.04,2487.74,670.47,530.53,0.00,7954.78
2011,Asia,IND,India,1021.28,462.54,204.35,140.61,1.71,1830.49
2011,Asia,IDN,Indonesia,166.76,90.90,114.77,27.88,9.55,409.86
2011,Asia,IRN,Iran,169.95,104.32,117.17,134.33,30.57,556.34
2011,Asia,IRQ,Iraq,53.20,9.51,34.23,11.21,17.04,125.19
2011,Asia,ISR,Israel,45.34,1.51,12.49,7.90,0.05,67.29
2011,Asia,JPN,Japan,561.86,241.03,219.22,161.28,0.00,1183.39
2011,Asia,JOR,Jordan,10.00,2.09,5.27,2.42,0.00,19.78
2011,Asia,KAZ,Kazakhstan,124.84,67.56,13.33,25.19,4.68,235.60
2011,Asia,PRK,"Korea, Dem. Rep. (North)",7.34,27.92,1.32,8.59,0.00,45.17
2011,Asia,KOR,"Korea, Rep. (South)",338.99,104.17,85.60,61.16,0.00,589.92
2011,Asia,KWT,Kuwait,59.09,13.55,11.55,0.54,0.38,85.11
2011,Asia,KGZ,Kyrgyzstan,1.74,0.59,2.74,2.13,0.00,7.20
2011,Asia,LAO,Laos,,,,,0.00,0.00
2011,Asia,LBN,Lebanon,11.56,1.22,5.02,0.68,0.00,18.48
2011,Asia,MWI,Malawi,,,,,0.00,0.00
2011,Asia,MYS,Malaysia,109.74,31.76,43.09,7.76,2.38,194.73
2011,Asia,MDV,Maldives,,,,,0.00,0.00
2011,Asia,MNG,Mongolia,8.01,1.64,1.63,1.70,0.00,12.98
2011,Asia,MMR,Myanmar,2.57,2.62,2.33,0.74,0.27,8.53
2011,Asia,NPL,Nepal,0.00,1.42,1.94,0.99,0.00,4.35
2011,Asia,OMN,Oman,22.07,32.14,9.73,1.74,1.63,67.31
2011,Asia,PAK,Pakistan,40.29,42.23,36.17,17.71,0.00,136.40
2011,Asia,PHL,Philippines,35.33,12.09,23.29,5.95,0.63,77.29
2011,Asia,QAT,Qatar,44.43,12.32,10.01,0.30,1.08,68.14
2011,Asia,RUS,Russian Federation,1000.18,251.10,247.51,154.44,31.93,1685.16
2011,Asia,SAU,Saudi Arabia,207.72,108.10,109.24,4.70,0.00,429.76
2011,Asia,SGP,Singapore,28.85,13.97,6.96,0.56,0.00,50.34
2011,Asia,LKA,Sri Lanka,5.17,1.00,7.20,1.08,0.00,14.45
2011,Asia,SDN,Sudan,2.18,2.46,8.66,1.27,0.00,14.57
2011,Asia,SYR,Syria,26.60,7.91,11.95,6.87,0.42,53.75
2011,Asia,TJK,Tajikistan,0.04,0.00,0.28,2.07,0.00,2.39
2011,Asia,THA,Thailand,96.86,67.06,58.25,19.52,0.00,241.69
2011,Asia,TUR,Turkey,121.23,53.92,45.69,64.88,0.00,285.72
2011,Asia,TKM,Turkmenistan,22.74,4.64,7.15,27.01,0.88,62.42
2011,Asia,ARE,United Arab Emirates,61.40,68.95,27.44,0.67,1.79,160.25
2011,Asia,UZB,Uzbekistan,40.68,18.64,7.89,41.99,0.00,109.20
2011,Asia,VNM,Vietnam,41.70,47.42,32.11,13.09,0.99,135.31
2011,Asia,YEM,Yemen,5.47,3.07,5.74,5.59,0.57,20.44
2011,Europe,ALB,Albania,0.13,1.13,2.32,0.55,0.00,4.13
2011,Europe,ARM,Armenia,0.94,0.61,1.29,1.83,0.00,4.67
2011,Europe,AUT,Austria,23.95,12.73,21.46,9.54,0.00,67.68
2011,Europe,AZE,Azerbaijan,11.70,2.07,5.80,7.23,1.64,28.44
2011,Europe,BLR,Belarus,33.42,13.58,11.21,7.38,0.00,65.59
2011,Europe,BEL,Belgium,26.07,33.45,26.30,24.65,0.00,110.47
2011,Europe,BIH,Bosnia & Herzegovina,16.09,1.75,3.37,1.60,0.00,22.81
2011,Europe,BGR,Bulgaria,34.99,4.29,7.89,1.95,0.00,49.12
2011,Europe,HRV,Croatia,6.36,3.35,5.83,3.23,0.00,18.77
2011,Europe,CYP,Cyprus,3.61,0.57,2.14,0.62,0.00,6.94
2011,Europe,CZE,Czech Republic,65.36,19.49,16.53,11.49,0.00,112.87
2011,Europe,DNK,Denmark,20.26,3.99,12.41,5.42,0.17,42.25
2011,Europe,EST,Estonia,13.69,0.93,2.21,0.67,0.00,17.50
2011,Europe,FIN,Finland,29.07,9.33,12.15,4.83,0.00,55.38
2011,Europe,FRA,France,60.24,61.62,121.99,84.80,0.00,328.65
2011,Europe,GEO,Georgia,1.20,1.39,2.29,1.39,0.00,6.27
2011,Europe,DEU,Germany,348.87,114.78,148.64,129.94,1.76,743.99
2011,Europe,GRC,Greece,44.75,7.24,19.49,11.37,0.00,82.85
2011,Europe,HUN,Hungary,16.97,6.04,11.26,13.12,0.00,47.39
2011,Europe,ISL,Iceland,0.00,0.46,0.81,0.58,0.00,1.85
2011,Europe,IRL,Ireland,11.97,3.69,10.54,8.73,0.00,34.93
2011,Europe,ITA,Italy,151.92,54.72,108.36,78.01,0.00,393.01
2011,Europe,JAM,Jamaica,2.89,2.14,1.82,0.42,0.00,7.27
2011,Europe,LVA,Latvia,2.17,1.06,2.82,1.29,0.00,7.34
2011,Europe,LTU,Lithuania,4.65,3.03,4.24,1.36,0.00,13.28
2011,Europe,LUX,Luxembourg,1.10,0.96,6.88,1.48,0.00,10.42
2011,Europe,MKD,"Macedonia, FYR",6.07,1.46,1.41,0.35,0.00,9.29
2011,Europe,MLT,Malta,1.89,0.01,0.52,0.05,0.00,2.47
2011,Europe,MDA,Moldova,3.50,1.05,1.11,2.21,0.00,7.87
2011,Europe,MNE,Montenegro,1.74,0.10,0.64,0.02,0.00,2.50
2011,Europe,NLD,Netherlands,66.76,40.81,33.41,33.91,0.09,174.98
2011,Europe,NOR,Norway,13.64,7.34,13.54,3.28,0.93,38.73
2011,Europe,POL,Poland,167.06,34.97,47.41,51.39,0.03,300.86
2011,Europe,PRT,Portugal,18.97,7.15,17.08,4.34,0.00,47.54
2011,Europe,ROU,Romania,43.29,14.62,13.95,9.78,0.00,81.64
2011,Europe,SRB,Serbia,33.97,6.15,5.72,3.94,0.00,49.78
2011,Europe,SVK,Slovakia,13.36,8.01,7.05,5.43,0.02,33.87
2011,Europe,SVN,Slovenia,6.17,1.74,5.51,1.82,0.00,15.24
2011,Europe,ESP,Spain,101.42,45.46,91.26,32.27,0.00,270.41
2011,Europe,SWE,Sweden,10.62,9.07,20.93,2.81,0.00,43.43
2011,Europe,CHE,Switzerland,3.72,5.35,16.86,13.91,0.00,39.84
2011,Europe,UKR,Ukraine,135.86,74.17,32.63,42.73,0.00,285.39
2011,Europe,GBR,United Kingdom,194.14,45.60,113.33,83.44,1.17,437.68
2011,North America,ATG,Antigua & Barbuda,,,,,0.00,0.00
2011,North America,BHS,"Bahamas, The",,,,,0.00,0.00
2011,North America,BRB,Barbados,,,,,0.00,0.00
2011,North America,BLZ,Belize,,,,,0.00,0.00
2011,North America,CAN,Canada,165.07,106.57,169.00,96.02,3.02,539.68
2011,North America,CRI,Costa Rica,0.67,0.99,4.60,0.43,0.00,6.69
2011,North America,DMA,Dominica,,,,,0.00,0.00
2011,North America,DOM,Dominican Republic,9.48,2.05,6.10,1.52,0.00,19.15
2011,North America,GRD,Grenada,,,,,0.00,0.00
2011,North America,GTM,Guatemala,2.56,1.72,5.44,0.65,0.00,10.37
2011,North America,HTI,Haiti,0.27,0.56,1.09,0.20,0.00,2.12
2011,North America,HND,Honduras,2.65,1.21,3.06,0.71,0.00,7.63
2011,North America,MEX,Mexico,190.76,57.72,152.04,31.98,6.75,439.25
2011,North America,NIC,Nicaragua,1.88,0.54,1.65,0.41,0.00,4.48
2011,North America,PAN,Panama,3.11,2.28,3.61,0.66,0.00,9.66
2011,North America,KNA,Saint Kitts & Nevis,,,,,0.00,0.00
2011,North America,LCA,Saint Lucia,,,,,0.00,0.00
2011,North America,VCT,Saint Vincent & Grenadines,,,,,0.00,0.00
2011,North America,TTO,Trinidad & Tobago,15.14,19.25,3.16,0.37,1.29,39.21
2011,North America,USA,United States,2517.39,556.93,1638.21,575.90,11.69,5300.12
2011,Oceania,AUS,Australia,232.81,50.35,86.02,19.14,0.47,388.79
2011,Oceania,COK,Cook Islands,,,,,0.00,0.00
2011,Oceania,GNQ,Equatorial Guinea,,,,,1.37,1.37
2011,Oceania,FJI,Fiji,,,,,0.00,0.00
2011,Oceania,GIN,Guinea,,,,,0.00,0.00
2011,Oceania,GNB,Guinea-Bissau,,,,,0.00,0.00
2011,Oceania,NRU,Nauru,,,,,0.00,0.00
2011,Oceania,NZL,New Zealand,7.96,5.95,13.50,2.95,0.30,30.66
2011,Oceania,NIU,Niue,,,,,0.00,0.00
2011,Oceania,PLW,Palau,,,,,,0.00
2011,Oceania,PNG,Papua New Guinea,,,,,0.00,0.00
2011,Oceania,WSM,Samoa,,,,,0.00,0.00
2011,Oceania,SLB,Solomon Islands,,,,,0.00,0.00
2011,Oceania,TON,Tonga,,,,,0.00,0.00
2011,Oceania,VUT,Vanuatu,,,,,0.00,0.00
2011,South America,ARG,Argentina,66.38,35.06,48.79,33.47,1.54,185.24
2011,South America,BOL,Bolivia,4.41,1.73,5.89,3.22,0.38,15.63
2011,South America,BRA,Brazil,63.41,125.22,181.90,37.48,3.22,411.23
2011,South America,CHL,Chile,32.06,15.36,21.64,6.96,0.06,76.08
2011,South America,COL,Colombia,13.56,19.48,26.14,8.69,1.15,69.02
2011,South America,CUB,Cuba,17.38,7.82,1.51,1.85,0.07,28.63
2011,South America,ECU,Ecuador,8.61,4.38,15.25,3.42,1.22,32.88
2011,South America,SLV,El Salvador,1.45,0.98,3.08,0.51,0.00,6.02
2011,South America,GUY,Guyana,,,,,0.00,0.00
2011,South America,PRY,Paraguay,0.00,0.15,4.48,0.28,0.00,4.91
2011,South America,PER,Peru,15.92,8.80,16.85,3.12,0.34,45.03
2011,South America,SUR,Suriname,,,,,0.00,0.00
2011,South America,URY,Uruguay,2.28,0.78,3.21,1.12,0.00,7.39
2011,South America,VEN,Venezuela,53.65,57.56,42.72,6.71,19.23,179.87
2012,Africa,DZA,Algeria,43.99,13.61,36.56,20.19,6.85,121.20
2012,Africa,AGO,Angola,2.38,2.76,7.25,4.08,12.87,29.34
2012,Africa,BEN,Benin,0.12,0.15,3.46,1.21,0.00,4.94
